season,competition,league_tier,ssn_comp_game_no,ranking,pld,pts,manager
1933/34,Division Three (North),3.0,39.0,7.0,39,44,Bert Cooke
1933/34,Division Three (North),3.0,38.0,7.0,38,44,Bert Cooke
1933/34,Division Three (North),3.0,37.0,7.0,37,42,Bert Cooke
1933/34,Division Three (North),3.0,36.0,6.0,36,42,Bert Cooke
1933/34,Division Three (North),3.0,35.0,7.0,35,40,Bert Cooke
1933/34,Division Three (North),3.0,34.0,8.0,34,38,Bert Cooke
1933/34,Division Three (North),3.0,33.0,9.0,33,36,Bert Cooke
1933/34,Division Three (North),3.0,32.0,9.0,32,35,Bert Cooke
1933/34,Division Three (North),3.0,31.0,7.0,31,35,Bert Cooke
1933/34,Division Three (North),3.0,30.0,9.0,30,33,Bert Cooke
1933/34,Division Three (North),3.0,29.0,7.0,29,33,Bert Cooke
1933/34,Division Three (North),3.0,28.0,7.0,28,33,Bert Cooke
1933/34,Division Three (North),3.0,27.0,5.0,27,33,Bert Cooke
1933/34,Division Three (North),3.0,26.0,5.0,26,33,Bert Cooke
1933/34,Division Three (North),3.0,25.0,5.0,25,31,Bert Cooke
1933/34,Division Three (North),3.0,24.0,5.0,24,31,Bert Cooke
1933/34,Division Three (North),3.0,23.0,5.0,23,29,Bert Cooke
1933/34,Division Three (North),3.0,22.0,5.0,22,27,Bert Cooke
1933/34,Division Three (North),3.0,21.0,6.0,21,25,Bert Cooke
1933/34,Division Three (North),3.0,20.0,6.0,20,24,Bert Cooke
1933/34,Division Three (North),3.0,19.0,5.0,19,23,Bert Cooke
1933/34,Division Three (North),3.0,18.0,3.0,18,23,Bert Cooke
1933/34,Division Three (North),3.0,17.0,4.0,17,21,Bert Cooke
1933/34,Division Three (North),3.0,16.0,5.0,16,19,Bert Cooke
1933/34,Division Three (North),3.0,15.0,3.0,15,19,Bert Cooke
1933/34,Division Three (North),3.0,14.0,3.0,14,19,Bert Cooke
1933/34,Division Three (North),3.0,13.0,3.0,13,17,Bert Cooke
1933/34,Division Three (North),3.0,12.0,2.0,12,17,Bert Cooke
1933/34,Division Three (North),3.0,11.0,2.0,11,15,Bert Cooke
1933/34,Division Three (North),3.0,10.0,2.0,10,14,Bert Cooke
1933/34,Division Three (North),3.0,9.0,5.0,9,12,Bert Cooke
1933/34,Division Three (North),3.0,8.0,6.0,8,10,Bert Cooke
1933/34,Division Three (North),3.0,7.0,4.0,7,10,Bert Cooke
1933/34,Division Three (North),3.0,6.0,2.0,6,10,Bert Cooke
1933/34,Division Three (North),3.0,5.0,1.0,5,9,Bert Cooke
1933/34,Division Three (North),3.0,4.0,1.0,4,7,Bert Cooke
1933/34,Division Three (North),3.0,3.0,2.0,3,5,Bert Cooke
1933/34,Division Three (North),3.0,2.0,3.0,2,3,Bert Cooke
1933/34,Division Three (North),3.0,1.0,1.0,1,2,Bert Cooke
1932/33,Division Three (North),3.0,42.0,11.0,42,42,Bert Cooke
1932/33,Division Three (North),3.0,41.0,10.0,41,42,Bert Cooke
1932/33,Division Three (North),3.0,40.0,11.0,40,40,Bert Cooke
1932/33,Division Three (North),3.0,39.0,11.0,39,39,Bert Cooke
1932/33,Division Three (North),3.0,38.0,11.0,38,39,Bert Cooke
1932/33,Division Three (North),3.0,37.0,11.0,37,39,Bert Cooke
1932/33,Division Three (North),3.0,36.0,11.0,36,37,Bert Cooke
1932/33,Division Three (North),3.0,35.0,13.0,35,35,Bert Cooke
1932/33,Division Three (North),3.0,34.0,13.0,34,33,Bert Cooke
1932/33,Division Three (North),3.0,33.0,13.0,33,31,Bert Cooke
1932/33,Division Three (North),3.0,32.0,13.0,32,29,Bert Cooke
1932/33,Division Three (North),3.0,31.0,16.0,31,27,Bert Cooke
1932/33,Division Three (North),3.0,30.0,13.0,30,27,Bert Cooke
1932/33,Division Three (North),3.0,29.0,13.0,29,27,Bert Cooke
1932/33,Division Three (North),3.0,28.0,13.0,28,26,Bert Cooke
1932/33,Division Three (North),3.0,27.0,13.0,27,26,Bert Cooke
1932/33,Division Three (North),3.0,26.0,13.0,26,25,Bert Cooke
1932/33,Division Three (North),3.0,25.0,15.0,25,23,Bert Cooke
1932/33,Division Three (North),3.0,24.0,13.0,24,23,Bert Cooke
1932/33,Division Three (North),3.0,23.0,15.0,23,22,Bert Cooke
1932/33,Division Three (North),3.0,22.0,16.0,22,20,Bert Cooke
1932/33,Division Three (North),3.0,21.0,15.0,21,20,Bert Cooke
1932/33,Division Three (North),3.0,20.0,16.0,20,18,Bert Cooke
1932/33,Division Three (North),3.0,19.0,16.0,19,16,Bert Cooke
1932/33,Division Three (North),3.0,18.0,18.0,18,15,Bert Cooke
1932/33,Division Three (North),3.0,17.0,19.0,17,13,Bert Cooke
1932/33,Division Three (North),3.0,16.0,18.0,16,13,Bert Cooke
1932/33,Division Three (North),3.0,15.0,18.0,15,12,Bert Cooke
1932/33,Division Three (North),3.0,14.0,15.0,14,12,Bert Cooke
1932/33,Division Three (North),3.0,13.0,15.0,13,12,Bert Cooke
1932/33,Division Three (North),3.0,12.0,16.0,12,10,Bert Cooke
1932/33,Division Three (North),3.0,11.0,14.0,11,10,Bert Cooke
1932/33,Division Three (North),3.0,10.0,16.0,10,8,Bert Cooke
1932/33,Division Three (North),3.0,9.0,19.0,9,6,Bert Cooke
1932/33,Division Three (North),3.0,8.0,19.0,8,6,Bert Cooke
1932/33,Division Three (North),3.0,7.0,19.0,7,4,Bert Cooke
1932/33,Division Three (North),3.0,6.0,20.0,6,4,Bert Cooke
1932/33,Division Three (North),3.0,5.0,20.0,5,3,Bert Cooke
1932/33,Division Three (North),3.0,4.0,13.0,4,3,Bert Cooke
1932/33,Division Three (North),3.0,3.0,20.0,3,1,Bert Cooke
1932/33,Division Three (North),3.0,2.0,15.0,2,1,Bert Cooke
1932/33,Division Three (North),3.0,1.0,11.0,1,1,Bert Cooke
1931/32,Division Three (North),3.0,40.0,4.0,40,49,Bert Cooke
1931/32,Division Three (North),3.0,39.0,3.0,39,48,Bert Cooke
1931/32,Division Three (North),3.0,38.0,5.0,38,46,Bert Cooke
1931/32,Division Three (North),3.0,37.0,5.0,37,45,Bert Cooke
1931/32,Division Three (North),3.0,36.0,5.0,36,43,Bert Cooke
1931/32,Division Three (North),3.0,35.0,5.0,35,41,Bert Cooke
1931/32,Division Three (North),3.0,34.0,6.0,34,39,Bert Cooke
1931/32,Division Three (North),3.0,33.0,5.0,33,38,Bert Cooke
1931/32,Division Three (North),3.0,32.0,5.0,32,38,Bert Cooke
1931/32,Division Three (North),3.0,31.0,5.0,31,36,Bert Cooke
1931/32,Division Three (North),3.0,30.0,5.0,30,36,Bert Cooke
1931/32,Division Three (North),3.0,29.0,5.0,29,34,Bert Cooke
1931/32,Division Three (North),3.0,28.0,5.0,28,33,Bert Cooke
1931/32,Division Three (North),3.0,27.0,5.0,27,33,Bert Cooke
1931/32,Division Three (North),3.0,26.0,5.0,26,31,Bert Cooke
1931/32,Division Three (North),3.0,25.0,6.0,25,30,Bert Cooke
1931/32,Division Three (North),3.0,24.0,4.0,24,29,Bert Cooke
1931/32,Division Three (North),3.0,23.0,4.0,23,29,Bert Cooke
1931/32,Division Three (North),3.0,22.0,6.0,22,27,Bert Cooke
1931/32,Division Three (North),3.0,21.0,6.0,21,26,Bert Cooke
1931/32,Division Three (North),3.0,20.0,5.0,20,25,Bert Cooke
1931/32,Division Three (North),3.0,19.0,6.0,19,24,Bert Cooke
1931/32,Division Three (North),3.0,18.0,7.0,18,22,Bert Cooke
1931/32,Division Three (North),3.0,17.0,7.0,17,20,Bert Cooke
1931/32,Division Three (North),3.0,16.0,10.0,16,18,Bert Cooke
1931/32,Division Three (North),3.0,15.0,9.0,15,16,Bert Cooke
1931/32,Division Three (North),3.0,14.0,10.0,14,14,Bert Cooke
1931/32,Division Three (North),3.0,13.0,8.0,13,13,Bert Cooke
1931/32,Division Three (North),3.0,12.0,7.0,12,13,Bert Cooke
1931/32,Division Three (North),3.0,11.0,6.0,11,12,Bert Cooke
1931/32,Division Three (North),3.0,10.0,5.0,10,12,Bert Cooke
1931/32,Division Three (North),3.0,9.0,7.0,9,10,Bert Cooke
1931/32,Division Three (North),3.0,8.0,3.0,8,10,Bert Cooke
1931/32,Division Three (North),3.0,7.0,5.0,7,8,Bert Cooke
1931/32,Division Three (North),3.0,6.0,5.0,6,6,Bert Cooke
1931/32,Division Three (North),3.0,5.0,10.0,5,4,Bert Cooke
1931/32,Division Three (North),3.0,4.0,15.0,4,2,Bert Cooke
1931/32,Division Three (North),3.0,3.0,14.0,3,2,Bert Cooke
1931/32,Division Three (North),3.0,2.0,17.0,2,0,Bert Cooke
1931/32,Division Three (North),3.0,1.0,14.0,1,0,Bert Cooke
1930/31,Division Three (North),3.0,42.0,3.0,42,54,Bert Cooke
1930/31,Division Three (North),3.0,41.0,3.0,41,54,Bert Cooke
1930/31,Division Three (North),3.0,40.0,2.0,40,54,Bert Cooke
1930/31,Division Three (North),3.0,39.0,2.0,39,54,Bert Cooke
1930/31,Division Three (North),3.0,38.0,2.0,38,54,Bert Cooke
1930/31,Division Three (North),3.0,37.0,2.0,37,52,Bert Cooke
1930/31,Division Three (North),3.0,36.0,1.0,36,52,Bert Cooke
1930/31,Division Three (North),3.0,35.0,1.0,35,50,Bert Cooke
1930/31,Division Three (North),3.0,34.0,1.0,34,49,Bert Cooke
1930/31,Division Three (North),3.0,33.0,1.0,33,47,Bert Cooke
1930/31,Division Three (North),3.0,32.0,2.0,32,45,Bert Cooke
1930/31,Division Three (North),3.0,31.0,2.0,31,43,Bert Cooke
1930/31,Division Three (North),3.0,30.0,2.0,30,41,Bert Cooke
1930/31,Division Three (North),3.0,29.0,2.0,29,41,Bert Cooke
1930/31,Division Three (North),3.0,28.0,2.0,28,39,Bert Cooke
1930/31,Division Three (North),3.0,27.0,3.0,27,38,Bert Cooke
1930/31,Division Three (North),3.0,26.0,2.0,26,37,Bert Cooke
1930/31,Division Three (North),3.0,25.0,3.0,25,35,Bert Cooke
1930/31,Division Three (North),3.0,24.0,3.0,24,33,Bert Cooke
1930/31,Division Three (North),3.0,23.0,2.0,23,32,Bert Cooke
1930/31,Division Three (North),3.0,22.0,2.0,22,32,Bert Cooke
1930/31,Division Three (North),3.0,21.0,2.0,21,30,Bert Cooke
1930/31,Division Three (North),3.0,20.0,3.0,20,28,Bert Cooke
1930/31,Division Three (North),3.0,19.0,3.0,19,26,Bert Cooke
1930/31,Division Three (North),3.0,18.0,2.0,18,26,Bert Cooke
1930/31,Division Three (North),3.0,17.0,2.0,17,24,Bert Cooke
1930/31,Division Three (North),3.0,16.0,1.0,16,24,Bert Cooke
1930/31,Division Three (North),3.0,15.0,2.0,15,22,Bert Cooke
1930/31,Division Three (North),3.0,14.0,2.0,14,20,Bert Cooke
1930/31,Division Three (North),3.0,13.0,2.0,13,20,Bert Cooke
1930/31,Division Three (North),3.0,12.0,2.0,12,18,Bert Cooke
1930/31,Division Three (North),3.0,11.0,2.0,11,17,Bert Cooke
1930/31,Division Three (North),3.0,10.0,2.0,10,16,Bert Cooke
1930/31,Division Three (North),3.0,9.0,2.0,9,14,Bert Cooke
1930/31,Division Three (North),3.0,8.0,3.0,8,12,Bert Cooke
1930/31,Division Three (North),3.0,7.0,4.0,7,10,Bert Cooke
1930/31,Division Three (North),3.0,6.0,6.0,6,8,Bert Cooke
1930/31,Division Three (North),3.0,5.0,7.0,5,6,Bert Cooke
1930/31,Division Three (North),3.0,4.0,5.0,4,6,Bert Cooke
1930/31,Division Three (North),3.0,3.0,1.0,3,6,Bert Cooke
1930/31,Division Three (North),3.0,2.0,2.0,2,4,Bert Cooke
1930/31,Division Three (North),3.0,1.0,1.0,1,2,Bert Cooke
1929/30,Division Three (North),3.0,42.0,11.0,42,41,Bert Cooke
1929/30,Division Three (North),3.0,41.0,9.0,41,41,Bert Cooke
1929/30,Division Three (North),3.0,40.0,9.0,40,41,Bert Cooke
1929/30,Division Three (North),3.0,39.0,8.0,39,41,Bert Cooke
1929/30,Division Three (North),3.0,38.0,9.0,38,40,Bert Cooke
1929/30,Division Three (North),3.0,37.0,8.0,37,40,Bert Cooke
1929/30,Division Three (North),3.0,36.0,8.0,36,38,Bert Cooke
1929/30,Division Three (North),3.0,35.0,9.0,35,36,Bert Cooke
1929/30,Division Three (North),3.0,34.0,11.0,34,34,Bert Cooke
1929/30,Division Three (North),3.0,33.0,11.0,33,32,Bert Cooke
1929/30,Division Three (North),3.0,32.0,13.0,32,30,Bert Cooke
1929/30,Division Three (North),3.0,31.0,12.0,31,30,Bert Cooke
1929/30,Division Three (North),3.0,30.0,13.0,30,29,Bert Cooke
1929/30,Division Three (North),3.0,29.0,9.0,29,29,Bert Cooke
1929/30,Division Three (North),3.0,28.0,13.0,28,27,Bert Cooke
1929/30,Division Three (North),3.0,27.0,14.0,27,26,Bert Cooke
1929/30,Division Three (North),3.0,26.0,15.0,26,24,Bert Cooke
1929/30,Division Three (North),3.0,25.0,14.0,25,24,Bert Cooke
1929/30,Division Three (North),3.0,24.0,14.0,24,23,Bert Cooke
1929/30,Division Three (North),3.0,23.0,14.0,23,21,Bert Cooke
1929/30,Division Three (North),3.0,22.0,17.0,22,19,Bert Cooke
1929/30,Division Three (North),3.0,21.0,15.0,21,18,Bert Cooke
1929/30,Division Three (North),3.0,20.0,14.0,20,18,Bert Cooke
1929/30,Division Three (North),3.0,19.0,13.0,19,18,Bert Cooke
1929/30,Division Three (North),3.0,18.0,13.0,18,16,Bert Cooke
1929/30,Division Three (North),3.0,17.0,12.0,17,16,Bert Cooke
1929/30,Division Three (North),3.0,16.0,11.0,16,16,Bert Cooke
1929/30,Division Three (North),3.0,15.0,8.0,15,16,Bert Cooke
1929/30,Division Three (North),3.0,14.0,7.0,14,16,Bert Cooke
1929/30,Division Three (North),3.0,13.0,7.0,13,15,Bert Cooke
1929/30,Division Three (North),3.0,12.0,5.0,12,15,Bert Cooke
1929/30,Division Three (North),3.0,11.0,4.0,11,14,Bert Cooke
1929/30,Division Three (North),3.0,10.0,4.0,10,12,Bert Cooke
1929/30,Division Three (North),3.0,9.0,7.0,9,10,Bert Cooke
1929/30,Division Three (North),3.0,8.0,3.0,8,10,Bert Cooke
1929/30,Division Three (North),3.0,7.0,6.0,7,8,Bert Cooke
1929/30,Division Three (North),3.0,6.0,6.0,6,8,Bert Cooke
1929/30,Division Three (North),3.0,5.0,4.0,5,7,Bert Cooke
1929/30,Division Three (North),3.0,4.0,7.0,4,5,Bert Cooke
1929/30,Division Three (North),3.0,3.0,13.0,3,3,Bert Cooke
1929/30,Division Three (North),3.0,2.0,4.0,2,3,Bert Cooke
1929/30,Division Three (North),3.0,1.0,6.0,1,2,Bert Cooke
1928/29,Division Three (North),3.0,42.0,7.0,42,47,Bert Cooke
1928/29,Division Three (North),3.0,41.0,8.0,41,45,Bert Cooke
1928/29,Division Three (North),3.0,40.0,8.0,40,43,Bert Cooke
1928/29,Division Three (North),3.0,39.0,8.0,39,42,Bert Cooke
1928/29,Division Three (North),3.0,38.0,8.0,38,42,Bert Cooke
1928/29,Division Three (North),3.0,37.0,8.0,37,40,Bert Cooke
1928/29,Division Three (North),3.0,36.0,8.0,36,40,Bert Cooke
1928/29,Division Three (North),3.0,35.0,8.0,35,38,Bert Cooke
1928/29,Division Three (North),3.0,34.0,8.0,34,38,Bert Cooke
1928/29,Division Three (North),3.0,33.0,8.0,33,36,Bert Cooke
1928/29,Division Three (North),3.0,32.0,9.0,32,34,Bert Cooke
1928/29,Division Three (North),3.0,31.0,10.0,31,32,Bert Cooke
1928/29,Division Three (North),3.0,30.0,14.0,30,30,Bert Cooke
1928/29,Division Three (North),3.0,29.0,14.0,29,30,Bert Cooke
1928/29,Division Three (North),3.0,28.0,14.0,28,28,Bert Cooke
1928/29,Division Three (North),3.0,27.0,15.0,27,26,Bert Cooke
1928/29,Division Three (North),3.0,26.0,15.0,26,26,Bert Cooke
1928/29,Division Three (North),3.0,25.0,12.0,25,26,Bert Cooke
1928/29,Division Three (North),3.0,24.0,10.0,24,25,Bert Cooke
1928/29,Division Three (North),3.0,23.0,12.0,23,23,Bert Cooke
1928/29,Division Three (North),3.0,22.0,11.0,22,23,Bert Cooke
1928/29,Division Three (North),3.0,21.0,10.0,21,23,Bert Cooke
1928/29,Division Three (North),3.0,20.0,10.0,20,23,Bert Cooke
1928/29,Division Three (North),3.0,19.0,9.0,19,21,Bert Cooke
1928/29,Division Three (North),3.0,18.0,9.0,18,19,Bert Cooke
1928/29,Division Three (North),3.0,17.0,9.0,17,19,Bert Cooke
1928/29,Division Three (North),3.0,16.0,9.0,16,17,Bert Cooke
1928/29,Division Three (North),3.0,15.0,12.0,15,15,Bert Cooke
1928/29,Division Three (North),3.0,14.0,13.0,14,13,Bert Cooke
1928/29,Division Three (North),3.0,13.0,14.0,13,11,Bert Cooke
1928/29,Division Three (North),3.0,12.0,19.0,12,9,Bert Cooke
1928/29,Division Three (North),3.0,11.0,16.0,11,9,Bert Cooke
1928/29,Division Three (North),3.0,10.0,13.0,10,9,Bert Cooke
1928/29,Division Three (North),3.0,9.0,19.0,9,7,Bert Cooke
1928/29,Division Three (North),3.0,8.0,14.0,8,7,Bert Cooke
1928/29,Division Three (North),3.0,7.0,20.0,7,5,Bert Cooke
1928/29,Division Three (North),3.0,6.0,15.0,6,5,Bert Cooke
1928/29,Division Three (North),3.0,5.0,19.0,5,3,Bert Cooke
1928/29,Division Three (North),3.0,4.0,15.0,4,3,Bert Cooke
1928/29,Division Three (North),3.0,3.0,12.0,3,3,Bert Cooke
1928/29,Division Three (North),3.0,2.0,18.0,2,1,Bert Cooke
1928/29,Division Three (North),3.0,1.0,21.0,1,0,Bert Cooke
1927/28,Division Three (North),3.0,42.0,5.0,42,53,Bert Cooke
1927/28,Division Three (North),3.0,41.0,5.0,41,52,Bert Cooke
1927/28,Division Three (North),3.0,40.0,4.0,40,52,Bert Cooke
1927/28,Division Three (North),3.0,39.0,3.0,39,52,Bert Cooke
1927/28,Division Three (North),3.0,38.0,4.0,38,50,Bert Cooke
1927/28,Division Three (North),3.0,37.0,4.0,37,49,Bert Cooke
1927/28,Division Three (North),3.0,36.0,2.0,36,49,Bert Cooke
1927/28,Division Three (North),3.0,35.0,3.0,35,47,Bert Cooke
1927/28,Division Three (North),3.0,34.0,4.0,34,45,Bert Cooke
1927/28,Division Three (North),3.0,33.0,4.0,33,43,Bert Cooke
1927/28,Division Three (North),3.0,32.0,4.0,32,41,Bert Cooke
1927/28,Division Three (North),3.0,31.0,4.0,31,39,Bert Cooke
1927/28,Division Three (North),3.0,30.0,4.0,30,39,Bert Cooke
1927/28,Division Three (North),3.0,29.0,4.0,29,38,Bert Cooke
1927/28,Division Three (North),3.0,28.0,3.0,28,36,Bert Cooke
1927/28,Division Three (North),3.0,27.0,3.0,27,36,Bert Cooke
1927/28,Division Three (North),3.0,26.0,4.0,26,34,Bert Cooke
1927/28,Division Three (North),3.0,25.0,4.0,25,32,Bert Cooke
1927/28,Division Three (North),3.0,24.0,5.0,24,30,Bert Cooke
1927/28,Division Three (North),3.0,23.0,4.0,23,30,Bert Cooke
1927/28,Division Three (North),3.0,22.0,5.0,22,28,Bert Cooke
1927/28,Division Three (North),3.0,21.0,3.0,21,28,Bert Cooke
1927/28,Division Three (North),3.0,20.0,5.0,20,26,Bert Cooke
1927/28,Division Three (North),3.0,19.0,7.0,19,24,Bert Cooke
1927/28,Division Three (North),3.0,18.0,6.0,18,22,Bert Cooke
1927/28,Division Three (North),3.0,17.0,7.0,17,21,Bert Cooke
1927/28,Division Three (North),3.0,16.0,7.0,16,20,Bert Cooke
1927/28,Division Three (North),3.0,15.0,5.0,15,20,Bert Cooke
1927/28,Division Three (North),3.0,14.0,6.0,14,18,Bert Cooke
1927/28,Division Three (North),3.0,13.0,8.0,13,16,Bert Cooke
1927/28,Division Three (North),3.0,12.0,8.0,12,16,Bert Cooke
1927/28,Division Three (North),3.0,11.0,8.0,11,14,Bert Cooke
1927/28,Division Three (North),3.0,10.0,8.0,10,13,Bert Cooke
1927/28,Division Three (North),3.0,9.0,8.0,9,12,Bert Cooke
1927/28,Division Three (North),3.0,8.0,8.0,8,10,Bert Cooke
1927/28,Division Three (North),3.0,7.0,7.0,7,10,Bert Cooke
1927/28,Division Three (North),3.0,6.0,9.0,6,8,Bert Cooke
1927/28,Division Three (North),3.0,5.0,8.0,5,7,Bert Cooke
1927/28,Division Three (North),3.0,4.0,6.0,4,6,Bert Cooke
1927/28,Division Three (North),3.0,3.0,8.0,3,4,Bert Cooke
1927/28,Division Three (North),3.0,2.0,13.0,2,2,Bert Cooke
1927/28,Division Three (North),3.0,1.0,8.0,1,2,Bert Cooke
1926/27,Division Three (North),3.0,42.0,9.0,42,46,Bert Cooke
1926/27,Division Three (North),3.0,41.0,9.0,41,44,Bert Cooke
1926/27,Division Three (North),3.0,40.0,9.0,40,42,Bert Cooke
1926/27,Division Three (North),3.0,39.0,9.0,39,42,Bert Cooke
1926/27,Division Three (North),3.0,38.0,8.0,38,42,Bert Cooke
1926/27,Division Three (North),3.0,37.0,9.0,37,40,Bert Cooke
1926/27,Division Three (North),3.0,36.0,9.0,36,38,Bert Cooke
1926/27,Division Three (North),3.0,35.0,9.0,35,37,Bert Cooke
1926/27,Division Three (North),3.0,34.0,7.0,34,37,Bert Cooke
1926/27,Division Three (North),3.0,33.0,7.0,33,36,Bert Cooke
1926/27,Division Three (North),3.0,32.0,8.0,32,35,Bert Cooke
1926/27,Division Three (North),3.0,31.0,8.0,31,33,Bert Cooke
1926/27,Division Three (North),3.0,30.0,8.0,30,31,Bert Cooke
1926/27,Division Three (North),3.0,29.0,8.0,29,31,Bert Cooke
1926/27,Division Three (North),3.0,28.0,8.0,28,29,Bert Cooke
1926/27,Division Three (North),3.0,27.0,8.0,27,29,Bert Cooke
1926/27,Division Three (North),3.0,26.0,8.0,26,27,Bert Cooke
1926/27,Division Three (North),3.0,25.0,8.0,25,27,Bert Cooke
1926/27,Division Three (North),3.0,24.0,8.0,24,27,Bert Cooke
1926/27,Division Three (North),3.0,23.0,8.0,23,26,Bert Cooke
1926/27,Division Three (North),3.0,22.0,9.0,22,24,Bert Cooke
1926/27,Division Three (North),3.0,21.0,9.0,21,23,Bert Cooke
1926/27,Division Three (North),3.0,20.0,9.0,20,21,Bert Cooke
1926/27,Division Three (North),3.0,19.0,9.0,19,19,Bert Cooke
1926/27,Division Three (North),3.0,18.0,10.0,18,17,Bert Cooke
1926/27,Division Three (North),3.0,17.0,9.0,17,17,Bert Cooke
1926/27,Division Three (North),3.0,16.0,9.0,16,17,Bert Cooke
1926/27,Division Three (North),3.0,15.0,9.0,15,16,Bert Cooke
1926/27,Division Three (North),3.0,14.0,8.0,14,16,Bert Cooke
1926/27,Division Three (North),3.0,13.0,8.0,13,14,Bert Cooke
1926/27,Division Three (North),3.0,12.0,8.0,12,12,Bert Cooke
1926/27,Division Three (North),3.0,11.0,8.0,11,12,Bert Cooke
1926/27,Division Three (North),3.0,10.0,7.0,10,12,Bert Cooke
1926/27,Division Three (North),3.0,9.0,8.0,9,10,Bert Cooke
1926/27,Division Three (North),3.0,8.0,4.0,8,10,Bert Cooke
1926/27,Division Three (North),3.0,7.0,3.0,7,9,Bert Cooke
1926/27,Division Three (North),3.0,6.0,7.0,6,8,Bert Cooke
1926/27,Division Three (North),3.0,5.0,5.0,5,6,Bert Cooke
1926/27,Division Three (North),3.0,4.0,2.0,4,6,Bert Cooke
1926/27,Division Three (North),3.0,3.0,4.0,3,4,Bert Cooke
1926/27,Division Three (North),3.0,2.0,6.0,2,2,Bert Cooke
1926/27,Division Three (North),3.0,1.0,3.0,1,2,Bert Cooke
1925/26,Division Three (North),3.0,42.0,7.0,42,44,Bert Cooke
1925/26,Division Three (North),3.0,41.0,12.0,41,42,Bert Cooke
1925/26,Division Three (North),3.0,40.0,12.0,40,41,Bert Cooke
1925/26,Division Three (North),3.0,39.0,12.0,39,39,Bert Cooke
1925/26,Division Three (North),3.0,38.0,11.0,38,39,Bert Cooke
1925/26,Division Three (North),3.0,37.0,9.0,37,39,Bert Cooke
1925/26,Division Three (North),3.0,36.0,10.0,36,38,Bert Cooke
1925/26,Division Three (North),3.0,35.0,12.0,35,36,Bert Cooke
1925/26,Division Three (North),3.0,34.0,13.0,34,34,Bert Cooke
1925/26,Division Three (North),3.0,33.0,14.0,33,32,Bert Cooke
1925/26,Division Three (North),3.0,32.0,17.0,32,30,Bert Cooke
1925/26,Division Three (North),3.0,31.0,17.0,31,28,Bert Cooke
1925/26,Division Three (North),3.0,30.0,18.0,30,26,Bert Cooke
1925/26,Division Three (North),3.0,29.0,17.0,29,26,Bert Cooke
